,tweetid,content,polarity,augmented,from_lang
1104,792520091204222980,"Es lo primero vez en año que no tener uno plan de Halloween , no disfrutar nadar , solo querer terminar de estudiar rápido y ver el jugar .",NEU,1,en
1105,792520091204222980,"Es lo primero vez en año que no tener uno plan de Halloween disfrazar , solo querer terminar de estudiar rápido y ver el partir .",NEU,1,fr
1106,792530696136904704,"Windows , ¿ qué tan mal te caer al abrir cualquiera navegador o aplicación ser tan lento e incómodo que temer ?",N,1,en
1107,792817450555437057,Suspiros poner coyote picar con arroz moler y maíz dulce con fríjol y uno filete tan simple,NONE,1,en
1108,792817450555437057,suspirar poner fríjol coyote con arroz moler y maíz dulce con fríjol y uno filete tan simple,NONE,1,fr
1109,792786886578216960,el sentir jaja ya que lo semana pasar estar a punto de decirte pero este no poder,NONE,1,en
1110,792786886578216960,el sentir jaja ya que lo semana pasar estar a punto de decirte pero ese no poder,NONE,1,fr
1111,792774890835161092,"apoyar lo red , este red tener futuro videos de liebre y dirigirse allí cuando el hacer",P,1,en
1112,792824638409629696,Lo que extrañar de no vivir con mi tío ser que ya no poder ir a lo playa o poder hacerlo con mi primo fanático .,NONE,1,en
1113,792824638409629696,Lo que extrañar por no vivir con mi tío ser que ya no poder ir a lo playa o con mi primo fanático .,NONE,1,fr
1114,792625137396744192,"si me haber pagar el viernes estar de fiesta , pero no aquí , estar acostar en mi cama comer lo colorir de lo tarjeta",N,1,en
1115,793251112283353088,"su mamá ir , yo también ir , pero fijo y él no me recordar y me distraer .",NONE,1,en
1116,793251112283353088,"su madre ir , yo también estar arreglar y él no me recordar y estar distraído",NONE,1,fr
1117,793155324085547008,Juro que ver todo borroso,N,1,en
1118,793164052847484928,"La último vez que hacer uno bañar con uno amigar en el club se llamar Naomi Saludos , Naomi , te tener presentar .",P,1,en
1119,792449072976175104,"Me sentir inútil pero bueno , siempre haber trabajar en tarea pasar .",N,1,en
1120,792469210567888896,Un minutar de silenciar parir aquel de nosotros que trabajar durante los hora del centrar comercial y no poder ver el clásico .,N,1,en
1121,792389968677117952,Hice el huevar freír más perfecto de lo historia y no tomar uno foto .,NEU,1,en
1123,792122619348684800,El aromar ser simple mejor no arriesgar el q q el disfrutar mejor el pasar y ahora,NEU,1,en
1124,792122619348684800,El aromar ser simple mejor no arriesgar q el apreciar mejor el pasar,NEU,1,fr
1125,792933372892819456,"No ser de ti , pero mi mejor amigo parir chile ser lo mejor amigo y el extrañar . Zar",NEU,1,en
1126,792933372892819456,"No ser de ti , pero mi mejor amigar en Chile ser el mejor amigar y el extrañar . Zar",NEU,1,fr
1127,792950601533394944,jajaja ser que buscar defecto en uno bueno iniciativo de redar Yo también te amar y te necesitar,P,1,en
1128,792973675364388864,Botas cuidar y se enamorar de lo suegro porque vestir a ese dama y qué manir tener parir lo cocinar y decir que tener lo barriga lleno .,P,1,en
1129,792997729307725824,"Entre todo los mil de personar que poder haber pasar , me paso a mí .",N,1,en
1130,792895126431420417,contraseña de wifi del cambiar de memorial del milenio con el nombrar del gatito amigar de boabdil que acabar de morir,NEU,1,en
1131,792895126431420417,contraseña de milenio cambiar contraseña wifi con el nombrar del amigar gatito de boabdil que acabar de morir,NEU,1,fr
1132,791840258040041472,El regalar del hermanar menor estar en pleno adolescencia y ser insoportable aceptarlo . Lo invitar a comer .,N,1,en
1133,790913130545057792,"No me negar , señor , tu misericordia , protégeme siempre , tu amor y tu verdad , que todo tener uno bueno día .",P,1,en
1134,790727328888262660,Lo haber amar por año y ser muy común jaja,N,1,en
1135,790797092050472963,mi estómago decir palito de mozzarella y mi agujero después de lo operación decir puré y gerber,NEU,1,en
1136,790797092050472963,mi estómago decir palito de mozzarella y mi orificio posterior a lo operación decir puré y gerber,NEU,1,fr
1137,790060482035974144,"Me sentir más ignorar de el habitual , el bueno ser que ser uno estudiante universitario y en lugar de lamentarme poder aprovechar el tiempo .",P,1,en
1138,789741457443663872,Soy este semana . He dormir hora . Hago uno examen de químico a lo mañana y salir del cortar a lo tardar .,NONE,1,en
1139,789741457443663872,"Estoy este semana dormir hora , hacer uno examen de químico a los 13h y salir de lo cortar al mediodía",NONE,1,fr
1140,787975897664004096,"Sí , si prender fuego al único que me conocer , el cantar cuando estar en el bañar . Me gustar conocerte .",P,1,en
1141,787984763713826816,"Fui a trabajar a los hora de lo tardar y yo en San Carlos , mi tío pensar que llegar puntualmente .",NONE,1,en
1142,787984763713826816,"Fui a trabajar al mediodía y yo en San Carlos , mi tío pensar que llegar puntualmente .",NONE,1,fr
1143,787886655919288320,Podría decir que mi ex estar muy feliz y me hacer crecer comer personar .,P,1,en
1144,787858728607322112,"decir muy bien todo el día , super genial todo divino , pero mi enamorar no me decir feliz cumpleaños",N,1,en
1145,787887162389766144,"Cr ser bueno parir descansar , no ser a los caja de enfrentar parir hablar con lo interno .",NONE,1,en
1146,787887162389766144,No ser a los primero casilla parir hablar con lo detenido .,NONE,1,fr
1147,793311961186381824,En seriar que unir se ir a graduar en el tiempo de Dios .,N,1,en
1148,793311843045380096,"Stargazer , si no tener que perder lo esperanzar , jaja , decir que tener mucho expectativa con alguien , pero no suceder y el tomar comer gordo .",P,1,en
1149,796477634930679808,Clinton ganar el votar popular y superar al electorado de lo universidad adivino quién ser el presidente electo,NONE,1,en
1150,796477634930679808,Clinton ganar uno votar popular y superar al electorado de lo universidad adivino quién ser el presidente electo,NONE,1,fr
1151,796509950822547456,"el sentir x el retrasar , pero lo aplicación se iniciar cuando no levantar de lunes a sábado a los pm",NONE,1,en
1152,796509950822547456,"el sentir x lo demorar , pero lo aplicación comenzar cuando no levantar de lunes a sábado a los 15:00",NONE,1,fr
1153,796393637479325696,"Escucho porque no poder soportarlo y no poder creer que haber elegir a él , ser muy triste .",N,1,en
1154,796436593355661312,"Porque al final , siempre llegar a el mismo , ser que él deber haber adquirir más de su lado femenino .",N,1,en
1155,796208842640097280,No ser posible que Trump estar ganar los elección y que todavía no ganar uno pizza . ¿ Qué ser este ?,N,1,en
1156,796200964684468225,Por cada acción cometer comer delito a lo vez se llamar concursar o material ideal y no recordar .,NONE,1,en
1157,796200964684468225,Por cada acto cometer comer uno crimen en uno momento llamar concursar ideal o material y no recordar,NONE,1,fr
1158,796138069451767809,Tenemos uno whisky y cigarro vacío pendiente que este fin complicar,N,1,en
1159,796007317653385216,Bill Clinton ya ser muy viejo,NEU,1,en
1161,796040775364710400,ser uno escena de unir de lo documental más respetar sobrar lo naturaleza del planeta tierra de lo BBC . Dudo que estar montar .,P,1,en
1162,797201498379812864,hoy ser uno bueno contar,P,1,en
1164,797979127089246208,"Necesito plata , mi regalar de cumpleaños no ser suficiente parir lo ropa de Navidad y Año Nuevo .",N,1,en
1165,797920810560155649,"Quiero mostrar mi bola en Facebook , pero su político de desnudez ser muy estricto , no mejor",NEU,1,en
1166,797920810560155649,Quiero mostrar mi bola en Facebook pero su político de desnudo ser muy estricto .,NEU,1,fr
1167,797946447580626946,"Hermosa verdad , tener que quitarlos porque no poder mostrar caro .",NEU,1,en
1168,797946447580626946,"Buena verdad , tener que quitarlos porque no poder mostrar los caro .",NEU,1,fr
1169,797825741144686592,Ver lo nuevo ira ios102 del aguacate .,NONE,1,en
1170,797825741144686592,Ver lo nuevo ira ios102 el abogar .,NONE,1,fr
1171,799279043124297728,tan triste mi vida que me hablar en Snapchat solo parir decirme que mi animal ser lindo,N,1,en
1172,799265326902951936,"No deber sentirte mal por no querer más , creer que ser bueno saber el que querer y el que no querer .",P,1,en
1173,799202890032168960,Estornudé y me morder lo lengua porque mi suerte ser asir .,N,1,en
1174,800022236312829952,Y a vez me haber dejar chupar pero lo verdad ser que el ver tan guapo,NEU,1,en
1175,800022236312829952,Y a vez me dejar chupar pero lo verdad ser que el ver tan hermoso,NEU,1,fr
1176,800074815520509956,Nivel afortunado llamar a lo pizzería parir pasar por uno pizza y llover cuando dejar mi sombrilla perdido,N,1,en
1177,800073694286675972,ser tan estúpido,N,1,en
1178,800197219785867264,Me parecer que ser uno personar odioso cada vez que me decir ese y que tener uno caro amargo .,N,1,en
1179,800191474503745536,"El jugar del 7 no se haber cerrar completamente , pero no poder encajar en lo pieza .",NONE,1,en
1180,800191474503745536,El 7 jugar no estar completamente cerrar pero no poder ir .,NONE,1,fr
1181,800166145672310785,jajaja aqui lo confianza virtual,NEU,1,en
1183,800169135808409600,La ex novio de ir sabino parir finalmente aceptar que ser viejo .,N,1,en
1184,798874400019849216,"y todo el que hacer , hazlo con amor corintio , bueno día parir todo .",P,1,en
1185,799603531380588544,Buenos día tener uno bueno día,P,1,en
1186,799600564283801600,"Me estar poner los cejar y comer poder pensar en grande coser , decidir arrancar uno pestaña y ahora me doler el párpado y se me hinchar .",N,1,en
1187,799673383017443328,Las canción de yuan y julieta venir siempre me hacer muy feliz .,P,1,en
1188,798562479022440448,"Ver los portar de pasar de zorro de lo periódico deportivo solo en CC , no porque no tener periódico deportivo .",N,1,en
1189,798593094409211904,Hago ese pero nadie contestar parir que ver que no ser mi culpar que los coser no se mover . Lo sentir por vivir .,NONE,1,en
1190,798593094409211904,"Hago ese pero nadie responder , asir que ver que no ser mi culpar si los coser no se mover . Lo sentir por vivir .",NONE,1,fr
1191,798520354264137728,"Siempre querer ese y cuando estar librar comer hoy , caminar temprano y sin dormir .",N,1,en
1192,799106736204500992,Ya no tener uno librar parir leer o serie parir ver mi noche se estar volver aburrir,N,1,en
1193,799128741393920000,"Mis imposible querer ir a Europa . Tenía poco esperanzar al saber que ser imposible , pero ahora lo llevar a Europa .",N,1,en
1194,798395934359089153,cat mae esque mi top ser de bryant marrón y bj el zek venir de cuartar,NONE,1,en
1195,798395934359089153,cat mae esque mi partir superior ser dey bryant a brown y bj el zek ser el cuartar,NONE,1,fr
1196,798228439182426112,Obviamente ya querer llegar y verte parir que uno vez organizar irma .,P,1,en
1197,798226790539923457,y ser a buscarte x haber agarrar otro callar x ver a hacer uno concertar y bueno te encontrar al final jeje saludo,P,1,en
1198,798018670471614464,ese ser justar aquí estar pasar por algo similar en este día,NEU,1,en
1199,798018670471614464,Es aquí que estar pasar por algo similar este día .,NEU,1,fr
1200,798087645645651968,ahh ya hahaha bueno noche bueno descansar,P,1,en
1201,798682768158982144,"Oh , que lindar amigar , gracia , esperar que jugar con rencor porque se volver imparable cuando estar resentir",P,1,en
1202,798706777751687168,ingrato solo porque tu,N,1,en
1203,798732040376029185,"Solo me quedo , casi ver lo luz .",P,1,en
1204,798731333858197508,"Oh , qué bonito , demasiar extrañar parir no estar sufrir en este punto , luchar",P,1,en
1205,798747276466384896,"jajaja exacto ser el mismo solo que mas seriar pero no haber afirmación , solo que siempre el decir",NEU,1,en
1206,798747276466384896,"jajaja exacto ser aun más gravar , pero no haber ninguno declaración , incluso si siempre se decir",NEU,1,fr
1207,797865894001180672,Mi familia comenzar con villancico a todo volumen y yo tener mi músico y me lo quitar .,NONE,1,en
1208,797865894001180672,mi familia comenzar con voz en todo el volumen y yo tener mi músico y me lo llevar,NONE,1,fr
1209,797862382089420805,calle mae jajaja el coche ser bastante difícil mae jaja,NEU,1,en
1210,797862382089420805,Mae jajaja calle el coche ser bastante difícil mae jaja,NEU,1,fr
1211,799445926087716864,"el malo de los pistar esque ser comer uno chisme , pero lo mitad y por el tanto no se poder",N,1,en
1212,799448567626743808,El otro año ir a ser diferente y tener que ser diferente .,P,1,en
1213,799436785487122433,Realmente triste que haber llegar a ese punto .,N,1,en
1214,799408617543733249,La varar ser que odiar lo temer teórico y me encantar cocinar .,NEU,1,en
1215,799408617543733249,La varar ser odiar lo temer teórico y me gustar cocinar .,NEU,1,fr
1216,799430917026627584,Mamá ir a frenar el internet pero mejor que eliminarlo,P,1,en
1217,799482352384741376,hoy me levantar de nuevo,NONE,1,en
1218,799482352384741376,hoy me despertar,NONE,1,fr
1219,799481901874638848,"Mi padre , emocionar hasta los lágrima con lo tenor , haber concierto que permanecer en el alma parir siempre .",P,1,en
1220,799475852350259200,"Me gustar mucho Ahsroanoke , ser uno muy bueno temporada y mucho miedo , pero ya estar ansioso por lo temporada 7 .",P,1,en
1221,803626014127439873,"ge , tener que hacer suficiente brazalete Lo haber intentar uno par de vez y nadar más que uno bueno foto mae",P,1,en
1222,805623699453935616,Puede que no volver y por razonar personal .,NONE,1,en
