tweetid,content,polarity,augmented,from_lang
792973675364388864,Botas cuidan y se enamoran de la suegra porque viste a esa dama y qué mano tiene para la cocina y dicen que tiene la barriga llena.,P,1,en
792997729307725824,"Entre todas las miles de personas que podrían haber pasado, me pasa a mí.",N,1,en
792895126431420417,contraseña de wifi del cambio de memorial del milenio con el nombre del gatito amigo de boabdil que acaba de morir,NEU,1,en
792895126431420417,contraseña de milenio cambiar contraseña wifi con el nombre del amigo gatito de boabdil que acaba de morir,NEU,1,fr
791840258040041472,El regalo del hermano menor está en plena adolescencia y es insoportable aceptarlo. Lo invito a comer.,N,1,en
790913130545057792,"No me niegues, señor, tu misericordia, protégeme siempre, tu amor y tu verdad, que todos tengamos un buen día.",P,1,en
790727328888262660,Lo he amado por años y es muy común jaja,N,1,en
790797092050472963,mi estómago dice palitos de mozzarella y mis agujeros después de la operación dicen puré y gerber,NEU,1,en
790797092050472963,mi estómago dice palitos de mozzarella y mis orificios posteriores a la operación dicen puré y gerber,NEU,1,fr
790060482035974144,"Me siento más ignorado de lo habitual, lo bueno es que soy un estudiante universitario y en lugar de lamentarme puedo aprovechar el tiempo.",P,1,en
789741457443663872,Soy esta semana. He dormido horas. Hago un examen de química a la mañana y salgo del corto a la tarde.,NONE,1,en
789741457443663872,"Estoy esta semana dormí horas, hago un examen de química a las 13h y salgo de la corte al mediodía",NONE,1,fr
787975897664004096,"Sí, si prendieron fuego al único que me conocía, lo cantaron cuando estaba en el baño. Me gustaría conocerte.",P,1,en
787984763713826816,"Fui a trabajar a las horas de la tarde y yo en San Carlos, mi tío piensa que llegaré puntualmente.",NONE,1,en
787984763713826816,"Fui a trabajar al mediodía y yo en San Carlos, mi tío piensa que llegaré puntualmente.",NONE,1,fr
787886655919288320,Podría decir que mi ex estaba muy feliz y me hizo crecer como persona.,P,1,en
787858728607322112,"digamos muy bien todo el día, super genial todo divino, pero mi enamorado no me dijo feliz cumpleaños",N,1,en
787887162389766144,"Cr era bueno para descansar, no fui a las cajas de enfrente para hablar con los internos.",NONE,1,en
787887162389766144,No fui a las primeras casillas para hablar con los detenidos.,NONE,1,fr
793311961186381824,En serio que uno se va a graduar en el tiempo de Dios.,N,1,en
793311843045380096,"Stargazer, si no tienes que perder la esperanza, jaja, digamos que tenía muchas expectativas con alguien, pero no sucedió y lo tomé como gordo.",P,1,en
796477634930679808,Clinton ganó el voto popular y supera al electorado de la universidad adivina quién es el presidente electo,NONE,1,en
796477634930679808,Clinton ganó un voto popular y supera al electorado de la universidad adivina quién es el presidente electo,NONE,1,fr
796509950822547456,"lo siento x el retraso, pero la aplicación se inicia cuando nos levantamos de lunes a sábado a las pm",NONE,1,en
796509950822547456,"lo siento x la demora, pero la aplicación comienza cuando nos levantamos de lunes a sábado a las 15:00",NONE,1,fr
796393637479325696,"Escucho porque no podía soportarlo y no puedo creer que hayan elegido a ella, es muy triste.",N,1,en
796436593355661312,"Porque al final, siempre llegan a lo mismo, es que ella debe haber adquirido más de su lado femenino.",N,1,en
796208842640097280,No es posible que Trump esté ganando las elecciones y que todavía no gane una pizza. ¿Qué es esto?,N,1,en
796200964684468225,Por cada acción cometida como delito a la vez se llama concurso o material ideal y no recuerdo.,NONE,1,en
796200964684468225,Por cada acto cometido como un crimen en un momento llamado concurso ideal o material y no recuerdo,NONE,1,fr
796138069451767809,Tenemos un whisky y cigarros vacíos pendientes que este fin complicado,N,1,en
796007317653385216,Bill Clinton ya es muy viejo,NEU,1,en
796007317653385216,Bill Clinton ya es muy viejo,NEU,1,fr
796040775364710400,es una escena de uno de los documentales más respetados sobre la naturaleza del planeta tierra de la BBC. Dudo que esté montada.,P,1,en
797201498379812864,hoy es un buen cuento,P,1,en
797442154998198272,ya no es tan divertido,N,1,en
797979127089246208,"Necesito plata, mi regalo de cumpleaños no fue suficiente para la ropa de Navidad y Año Nuevo.",N,1,en
797920810560155649,"Quiero mostrar mis bolas en Facebook, pero su política de desnudez es muy estricta, no mejor",NEU,1,en
797920810560155649,Quiero mostrar mis bolas en Facebook pero su política de desnudos es muy estricta.,NEU,1,fr
797946447580626946,"Hermosa verdad, tengo que quitarlos porque no puedo mostrar caras.",NEU,1,en
797946447580626946,"Buena verdad, tengo que quitarlos porque no puedo mostrar las caras.",NEU,1,fr
797825741144686592,Ver la nueva ira ios102 del aguacate.,NONE,1,en
797825741144686592,Ver la nueva ira ios102 el abogado.,NONE,1,fr
799279043124297728,tan triste mi vida que me hablan en Snapchat solo para decirme que mis animales son lindos,N,1,en
799265326902951936,"No debes sentirte mal por no querer más, creo que es bueno saber lo que quieres y lo que no quieres.",P,1,en
799202890032168960,Estornudé y me mordí la lengua porque mi suerte es así.,N,1,en
800022236312829952,Y a veces me ha dejado chupando pero la verdad es que lo veo tan guapo,NEU,1,en
800022236312829952,Y a veces me deja chupar pero la verdad es que lo veo tan hermoso,NEU,1,fr
800074815520509956,Nivel afortunado llama a la pizzería para pasar por una pizza y llueve cuando dejo mi sombrilla perdida,N,1,en
800073694286675972,soy tan estúpido,N,1,en
800197219785867264,Me parecen que soy una persona odiosa cada vez que me dicen eso y que tengo una cara amarga.,N,1,en
800191474503745536,"El juego del séptimo no se ha cerrado completamente, pero no puedo encajar en la pieza.",NONE,1,en
800191474503745536,El séptimo juego no está completamente cerrado pero no puedo ir.,NONE,1,fr
800166145672310785,jajaja aqui la confianza virtual,NEU,1,en
800166145672310785,jajaja aqui la confianza virtual,NEU,1,fr
800169135808409600,La ex novia de vas sabina para finalmente aceptar que eres viejo.,N,1,en
798874400019849216,"y todo lo que hagas, hazlo con amor corintios, buen día para todos.",P,1,en
799603531380588544,Buenos días tenga un buen día,P,1,en
799600564283801600,"Me estaba poniendo las cejas y como puedo pensar en grandes cosas, decidí arrancar una pestaña y ahora me duele el párpado y se me hinchó.",N,1,en
799673383017443328,Las canciones de yuanes y julieta vienen siempre me hacen muy feliz.,P,1,en
798562479022440448,"Ver las portadas de pase de zorro de los periódicos deportivos solo en CC, no porque no tengamos periódicos deportivos.",N,1,en
798593094409211904,Hago eso pero nadie contesta para que vean que no es mi culpa que las cosas no se muevan. Lo siento por vivir.,NONE,1,en
798593094409211904,"Hago eso pero nadie responde, así que ven que no es mi culpa si las cosas no se mueven. Lo siento por vivir.",NONE,1,fr
798520354264137728,"Siempre quiero eso y cuando estoy libre como hoy, camino temprano y sin dormir.",N,1,en
799106736204500992,Ya no tengo un libro para leer o series para ver mis noches se están volviendo aburridas,N,1,en
799128741393920000,"Mis imposibles quieren ir a Europa. Tenía pocas esperanzas al saber que era imposible, pero ahora los lleva a Europa.",N,1,en
798395934359089153,cat mae esque mi top son de bryant marrón y bj el zek viene de cuarto,NONE,1,en
798395934359089153,cat mae esque mi parte superior son dey bryant a brown y bj el zek es el cuarto,NONE,1,fr
798228439182426112,Obviamente ya quiero llegar y verte para que una vez organice irma.,P,1,en
798226790539923457,y fui a buscarte x habías agarrado otra calle x ven a hacer un concierto y bueno te encontré al final jeje saludos,P,1,en
798018670471614464,eso es justo aquí estamos pasando por algo similar en estos días,NEU,1,en
798018670471614464,Es aquí que estamos pasando por algo similar estos días.,NEU,1,fr
798087645645651968,ahh ya hahaha buenas noches buen descanso,P,1,en
798682768158982144,"Oh, que lindo amigo, gracias, espero que juegues con rencor porque se vuelven imparables cuando están resentidos",P,1,en
798706777751687168,ingrata solo porque tu,N,1,en
798732040376029185,"Solo me queda, casi veo la luz.",P,1,en
798731333858197508,"Oh, qué bonito, demasiado extraño para no estar sufriendo en este punto, luchemos",P,1,en
798747276466384896,"jajaja exacto es lo mismo solo que mas serio pero no hay afirmaciones, solo que siempre lo decimos",NEU,1,en
798747276466384896,"jajaja exacta es aún más grave, pero no hay ninguna declaración, incluso si siempre se dice",NEU,1,fr
797865894001180672,Mi familia comenzó con villancicos a todo volumen y yo tenía mi música y me la quitaron.,NONE,1,en
797865894001180672,mi familia comenzó con voces en todo el volumen y yo tenía mi música y me la llevaron,NONE,1,fr
797862382089420805,calles mae jajaja el coche era bastante difícil mae jaja,NEU,1,en
797862382089420805,Mae jajaja calles el coche era bastante difícil mae jaja,NEU,1,fr
799445926087716864,"lo malo de las pistas esque son como un chisme, pero la mitad y por lo tanto no se puede",N,1,en
799448567626743808,El otro año va a ser diferente y tiene que ser diferente.,P,1,en
799436785487122433,Realmente triste que haya llegado a ese punto.,N,1,en
799408617543733249,La vara es que odio los temas teóricos y me encanta cocinar.,NEU,1,en
799408617543733249,La vara es odio los temas teóricos y me gusta cocinar.,NEU,1,fr
799430917026627584,Mamá va a frenar el internet pero mejor que eliminarlo,P,1,en
799482352384741376,hoy me levanto de nuevo,NONE,1,en
799482352384741376,hoy me despierto,NONE,1,fr
799481901874638848,"Mi padre, emocionado hasta las lágrimas con los tenores, hay conciertos que permanecen en el alma para siempre.",P,1,en
799475852350259200,"Me gustó mucho Ahsroanoke, fue una muy buena temporada y mucho miedo, pero ya estoy ansioso por la temporada 7.",P,1,en
803626014127439873,"ge, tienes que hacer suficientes brazaletes Lo he intentado un par de veces y nada más que una buena foto mae",P,1,en
805623699453935616,Puede que no vuelva y por razones personales.,NONE,1,en
805623699453935616,No puedo volver y por motivos personales.,NONE,1,fr
805623476224671744,Me encanta resaltar la moda sin ser superficial pero siendo un excelente crítico de Costa Rica.,P,1,en
805614283509919744,lela escribeme le responderé lela dejame en gris,N,1,en
805598225075961856,ab tomar un descanso y volver a ir a la reina de productos lácteos está bien,NONE,1,en
805598225075961856,ab tomar un descanso y simplemente volver a ir a la reina de los productos lácteos va bien,NONE,1,fr
805637515864576000,"el derecho es el arte puro mejor, no podrías describirlo felicitaciones bendiciones",P,1,en
806270461080375296,nadie quiere ir a tomar un café conmigo,N,1,en
806152341749698561,"Pero interrumpiste en mi sueño, perdí el sueño en ese momento y gracias a ti no fui a trabajar porque me dormí.",N,1,en
804536745907908608,Qué bonito es anunciar que los excedentes de la asociación solidaria ya están depositados.,P,1,en
804505028673282048,"Todavía no puedo dejar la u porque la tasa de uber es alta, escupo",N,1,en
804158689821229056,Lo mejor es que ni siquiera sé que voy a estudiar.,N,1,en
805793848488292352,"Oh, tenía curiosidad de que Google Play Music Apple Music no funciona",N,1,en
805899060154613761,estos rollos de canela brindan muchas pasas de sabor puro a los estacionarios navideños de prosanafoods,P,1,en
805879457806487552,gc una cabra que hace videos y le toca más el pelo que el video haciendo algo divertido o entretenido,NEU,1,en
805879457806487552,gc una cabra que hace videos y toca el cabello más que el video hace algo divertido o entretenido,NEU,1,fr
805585062867693568,"hizo un tiempo en una ruta desafiante felicitaciones es muy, muy campeón de",P,1,en
805030196265054209,"Hice un sándwich en lugar de queso, puse leche condensada y todavía la puse para tostar.",NONE,1,en
805030196265054209,"Hice un sándwich en lugar de queso, puse leche condensada y aún lo asé",NONE,1,fr
804358931342589952,en la cara oscar me deja claro que no soy su amiga,N,1,en
804719772114022401,void07 pueblo tranquilo todo estará bien solo ve a presentar todo y haz tu examen tranquilo,P,1,en
804718720715255809,"este año, más que otros, trabajo para trabajar en esta temporada de vacaciones, tomo dinero si alguien sabe algo me dice",NONE,1,en
804718720715255809,"este año más que otros, trabajo para trabajar durante las vacaciones, tomo dinero si alguien sabe algo me dice",NONE,1,fr
804773102655852544,"Y muy diferente de sus trabajos anteriores, tengo que comprar Tho porque no está disponible en Apple Music.",NEU,1,en
